84	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	2015	25	1	.5854728	0	1989	.7178776	.4098593	.2698982	.1572746	1.058369	11.16618	11.32687	10.4891	10.65775	10.12875	11.57949	0	.0739494	.0274171	0	.1525638	-.0358185	0	0	0
89	2017	27	1	1.280274	0	1989	1.503881	-.083469	-.2373084	-.1068696	-.2598274	11.13599	11.30471	10.52238	10.69026	10.33556	11.9459	0	.0739494	.0274171	0	.2387609	.2049157	0	0	0
107	2005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	2007	39	1	.1000539	1	1967	.165479	.0256426	.0477017	.0337044	-.5852413	11.54628	11.83146	10.56789	10.81552	10.28292	12.12643	0	.8313939	.2046854	0	.1322099	-.0052151	0	0	0
107	2009	41	1	.1988489	1	1967	.2874223	.189259	.2995687	.2968363	-.2040502	11.49185	11.75347	10.4318	10.68522	10.14818	11.84106	0	.8313939	.2046854	0	.2413076	-.0320068	0	0	0
107	2011	43	1	.2293314	1	1967	.337186	.226428	.2443548	.2349387	-.2794007	11.48995	11.72851	10.56065	10.77485	10.30658	11.84457	0	.8313939	.2046854	0	.0802148	-.0588453	0	0	0
107	2013	45	1	.2718699	1	1967	.373164	.1413098	.0419598	.2426406	-.1837004	11.45888	11.70505	10.62823	10.8323	10.334	12.00648	0	.8313939	.2046854	0	.0206048	-.0232986	0	0	0
107	2015	47	1	.1666518	1	1967	.2160613	.3350028	.1207542	.4269035	-.4686537	11.50429	11.79306	10.59165	10.83812	10.29062	12.19669	0	.8313939	.2046854	0	.3842179	.0418328	0	0	0
107	2017	49	1	.2069659	1	1967	.2540316	.2661684	.1481642	.3484096	.2113792	11.52383	11.8172	10.66246	10.92188	10.37669	12.44634	0	.8313939	.2046854	0	-.2326003	-.0972738	0	0	0
117	2005	55	1	.2951192	0	1949	.3846788	-.5214279	-.2391843	-.2719471	-.8064759	11.67171	11.8562	10.77573	10.94587	10.25276	13.69015	0	.3550009	.2151711	0	-.5387079	-.0583355	0	0	0
117	2007	57	1	.0960325	0	1949	-.7960247	-.2903185	-.1326362	-.1644085	-.4538789	11.83275	12.0401	10.81373	11.00669	10.25951	13.71982	0	.3550009	.2151711	0	-.1831217	-.0154776	0	0	0
117	2009	59	1	-.8639839	0	1949	-.9717262	-.231154	-.4505748	.1199257	-.4086697	11.61446	11.70442	10.62072	10.84015	10.10458	13.67381	0	.3550009	.2151711	0	-.1791664	.0633481	0	0	0
117	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	2005	50	1	-.3294841	0	1954	-.4918694	-.1071302	-.1154568	.0729132	-.6904832	11.70815	11.80076	10.83632	11.03291	10.42399	12.57937	0	.5186664	.1079527	0	.1611445	.0768849	0	0	0
119	2007	52	1	.0133552	0	1954	-.0277083	-.2535523	-.2473657	-.2182093	-.3105245	11.56984	11.65127	10.69383	10.87235	10.31317	12.7318	0	.5186664	.1079527	0	-.0703682	.0435442	0	0	0
119	2009	54	1	.1426849	0	1954	.2349067	.9308101	.8070192	.1430827	.7916168	11.57471	11.6191	10.74505	10.93422	10.3147	12.41908	0	.5186664	.1079527	0	.3879784	-.0802333	0	0	0
119	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	2005	29	1	-.0389464	1	1975	-.1395324	.2512276	.274675	-.0097715	-.0325868	11.66557	11.85073	10.5128	10.70017	10.20981	12.0884	0	.44423	.0776519	0	.2263551	-.0177039	0	0	0
120	2007	31	1	-.1034695	1	1975	-.0476272	-.108368	-.0471651	-.237136	.1456435	11.70863	11.89307	10.64852	10.82799	10.31829	12.20153	0	.44423	.0776519	0	-.1586016	-.0267052	0	0	0
120	2009	33	1	-.2299551	1	1975	-.2846644	-.0883737	.058502	-.2337205	.4391006	11.83447	12.05988	10.68312	10.86001	10.35292	12.02337	0	.44423	.0776519	0	-.0407018	-.0279636	0	0	0
120	2011	35	1	.0291457	1	1975	.0607154	.0035933	-.1214508	.0633021	.3786519	11.6692	11.85818	10.62585	10.88656	10.29956	12.4147	0	.44423	.0776519	0	.0703734	.0423462	0	0	0
120	2013	37	1	-.136392	1	1975	-.0971085	.1102887	.1200206	.1826297	.3690899	11.86682	12.06703	10.79243	10.91412	10.48942	12.4192	0	.44423	.0776519	0	.1286078	.0025147	0	0	0
120	2015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	2017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	2005	40	1	.2827336	0	1964	.1963993	.3457527	.1089588	.3572668	1.163938	11.04868	11.21557	10.2413	10.48906	9.948498	10.61495	0	.6451442	.107936	0	.1814939	.0061941	0	0	0
124	2007	42	1	.2198131	0	1964	-.5194239	-.0342301	.0869754	-.0574305	.8870257	10.91996	11.08561	10.25633	10.47723	9.98227	10.86838	0	.6451442	.107936	0	-.3438437	-.115759	0	0	0
124	2009	44	1	.4099593	0	1964	-.0922145	.3963056	.2294564	.5204361	.5198518	10.90427	11.02798	10.22025	10.45854	9.975431	10.61443	0	.6451442	.107936	0	.4873533	.0617503	0	0	0
124	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	2005	42	1	.0180458	1	1962	-.0428602	-.4671369	-.4911021	-.832592	.2251411	11.35677	11.50017	10.58195	10.74339	10.30395	12.43693	0	.3631703	.1859117	0	-.4853638	-.0385774	0	0	0
130	2007	44	1	-.1117147	1	1962	-.1082865	-.4739931	-.586	-.6128151	.7830245	11.43175	11.58469	10.73625	10.84825	10.49503	12.57009	0	.3631703	.1859117	0	-.0899953	.0928734	0	0	0
130	2009	46	1	-.2076714	1	1962	-.1680433	-.7656436	-.4346839	-.8417632	.1523176	11.44917	11.59083	10.69272	10.86087	10.43968	12.60295	0	.3631703	.1859117	0	-.4359586	-.0472211	0	0	0
130	2011	48	1	-.1171863	1	1962	-.0986771	-.1017826	-.2582535	-.0022943	.028684	11.42134	11.54394	10.6389	10.79537	10.39208	12.39515	0	.3631703	.1859117	0	-.6131286	-.0986396	0	0	0
130	2013	50	1	-.1392206	1	1962	-.0929796	.1622764	.1070581	.2723308	.5069287	11.41926	11.5211	10.65937	10.78515	10.39976	12.627	0	.3631703	.1859117	0	-.392316	-.1025863	0	0	0
130	2015	52	1	-.2255331	1	1962	-.1511802	.0883408	-.0555464	.2005338	.3187545	11.52324	11.6451	10.64151	10.81784	10.33156	12.95203	0	.3631703	.1859117	0	-.6508144	-.1119369	0	0	0
130	2017	54	1	-.2879092	1	1962	-.5135094	-.288738	-.4124679	-.4079604	.302032	11.54278	11.70452	10.56316	10.71322	10.23884	13.40381	0	.3631703	.1859117	0	-.3187851	-.0141852	0	0	0
